F1	F2	F3	F4	F5	F6	class
0.270571938891912	-1.43129282335178	-0.745512990020035	-2.08347621935533	1.08922119317738	-4.11360323979947	1
0.706836379816188	-1.91024059608975	0.0348949934344945	-1.72176067413569	-1.80196887977329	-3.68135755323379	1
0.491208377031349	0.349909111460611	-1.05676788041189	-0.645175458082549	-0.496807337676654	-4.88652497347092	1
-1.3903152351948	-0.707833302577131	-1.79887741353901	-2.49894950701599	-2.92185025781294	-5.04270424531461	1
0.0173148897489042	1.27456233675892	-1.73663399256365	-0.910274564519537	-1.91499957669904	-4.98956989345673	1
-0.229939595601467	-0.358903032799352	-0.329149834281434	-1.1115172199823	-0.7659075275841	-4.04088596287937	1
-0.793387442296617	-0.768783689989493	0.583569409961155	0.493666911139578	-1.33170493987498	-3.26431154574634	1
-1.21475139638505	0.882734261601538	-0.974523622796823	-1.59947037346573	-2.05987674422421	-2.96588395353283	1
-1.49745742832392	-1.61411598382456	0.481230291347638	-1.63552899292345	-1.67379384367913	-6.31530862141808	1
-0.2482256906692	-0.153759296602828	-1.654698228428	-0.662240553724631	-0.38373556060731	-5.29164942602474	1
-0.776717351239562	-1.00045963828259	0.033314864830763	-0.403032623809667	-3.28815293546933	-4.46669390634906	1
-0.773362981760295	0.709519786103332	0.807978729299329	-2.27045000353262	-1.34484536802911	-4.98813957684397	1
0.182548086314522	0.744681092613557	-0.402866587130148	0.273405502422519	-1.26289326137261	-5.67045440678344	1
0.126227194797865	0.158974300573255	0.841725705275068	-1.20351475969726	-1.22283086387768	-3.98216722910042	1
1.31604928775642	0.43673120163154	0.0687927225421868	1.95725667840473	0.791534078429612	-5.83365869903039	1
1.22003005987239	-1.7766700800764	-1.52731929175844	-1.25088187971983	-3.77105611428588	-3.05404000542546	1
-0.603172418046695	-0.820595591651819	0.0848183077987339	0.595286339835589	-1.62055357088515	-3.08256220689206	1
0.612018914230809	1.0385831634779	-0.382722531054303	0.656426505250986	-1.4742158382225	-4.26942130281191	1
-0.031435394102411	-0.55037189294834	-0.476673044121799	-1.19810617516939	-1.72716635252821	-2.26891406870414	1
1.22361247996059	0.196551181795108	-1.12675192982521	0.880871545468044	0.99879073340893	-5.43698545984214	1
1.42054421208132	0.80656110728491	-0.746182076908243	-0.518651934466746	-2.32470334361079	-5.03055291100755	1
0.83158230490201	-1.3188045483622	-2.52677692253304	-1.68686605687151	-3.04369021255466	-4.64496222818696	1
0.241754494407815	0.628804872262191	-0.252990417775733	-1.50345753799397	-2.3053388917153	-4.76870475141167	1
-0.998840434540157	-1.64883793695374	-0.59598057036997	-0.231854380264394	-1.42936569332913	-3.71006142435168	1
-0.626704641714892	-0.0268819498088312	-2.30996087035279	-1.3784752491597	-1.22005949869427	-3.77509256628962	1
0.0773620322676456	0.557088841644759	-1.29570054071388	-1.86743825652238	-1.01500934758689	-4.34367831676844	1
-0.00766644730946454	-0.11537181625294	-0.326474659457996	-0.583114909707551	-0.785028066573032	-4.75320369338666	1
-1.65432537499434	-0.161310951672182	-1.5687881717462	0.181697316958787	-1.59558221969876	-5.90200891718565	1
-0.143806193115355	1.12668065159722	-1.54637975643413	0.904385147894325	-2.4462121466336	-3.35940748625575	1
0.0278644021213198	0.250157763343838	-0.377960721115262	-1.17051621444622	-0.604064148837251	-4.68991134828829	1
-0.540786653615236	-0.313440070569632	-0.775981896529142	-2.45321147378531	0.529739476930533	-4.36251784305098	1
-0.430418271918399	-0.473713593390265	-0.909053803694885	0.138652231279975	-1.14915632740625	-4.22650864683051	1
-0.17592518648116	0.597694364293364	0.019706126608907	0.153596693490903	-0.389361885966716	-3.91082411141134	1
-0.305594433746119	1.76400542436941	-1.69368806337038	0.159931649689171	-3.5344995069543	-4.33293486238311	1
-0.140555686637211	0.00406091658741536	-0.203033569741637	-0.0757970678384315	-0.0255258552061961	-2.52258688358375	1
1.75611839066294	-0.666596649236432	-1.23773943185965	-0.44091937191435	-0.579090756488687	-5.2561459963557	1
1.71646706873078	1.73315000364981	0.123793125071102	0.101115609542064	-2.97124790454507	-4.15569926875756	1
-0.516656433048238	1.56048327567987	-1.33459330431526	-3.04915668129365	-2.53832521195004	-3.29897979565637	1
1.43715833251503	-1.98742209900596	-0.102428064198611	1.46530927945635	0.20563642231009	-5.26290249109552	1
0.952899497609421	-0.950055985829609	-0.776211668747532	0.453110704841167	-1.75185372884949	-3.65748084765729	1
-0.827610860899641	-0.405514004988357	-1.79756927412383	-0.180480768678118	-1.93710014757549	-3.73063795212696	1
-0.221998165768035	-1.69120487004906	-0.136981153575363	-0.278717121245553	-3.20164299635245	-3.89193471155169	1
0.809627589306975	-0.65249389773708	-0.506174857119621	-1.67191931292421	-0.244152185691129	-3.50906708810003	1
1.08750817840816	1.75149665921949	0.182895822788529	-1.56032177865937	-0.807887398146893	-4.97184003276133	1
-0.0769388488236599	-0.164691509624898	-0.0374709157045561	-0.30458235562577	-1.25482411245949	-2.9288775612998	1
-0.380813528869722	-1.07769253210579	-0.0953344966426247	-2.07981123858399	-1.99848057434475	-4.50344034219601	1
-1.8743667754565	0.62473790174705	-0.394165563092889	0.256823319184265	-1.99793860800039	-2.36679408744901	1
1.52024739493186	0.243135442355519	-1.66062604947482	-0.273271746021129	-3.0022212358583	-2.33784602828062	1
-2.68201734874507	0.400634671119202	-1.89360602140317	-0.926863301531471	-1.63396203849657	-3.32358317056372	1
0.93567430004282	-0.560777793928324	-1.46032429205067	-0.540228304838802	-1.35181077198119	-4.1990929922787	1
-0.744516512481177	-0.298413389217403	0.451148954444312	-1.7284331990757	-2.1162352064522	-5.7138840023281	1
2.46506123842911	3.0059745633257	-1.3585999168607	-2.1300116794829	-0.971439091151224	-2.6088215326294	1
0.033722068608997	-0.360406596543985	0.965665725021651	-2.05110371563172	-0.164924522518449	-5.7408635747992	1
-0.644174930121125	0.716928209068058	-1.18085653848418	-0.805144308482767	-2.43464409603664	-3.85736423450748	1
1.42010484369568	-0.73485471091774	0.386965895697644	-2.18396008896236	-1.92000859527011	-3.15712668594635	1
0.992070133056037	0.438671306359973	1.15996787179766	-1.73139118598601	-2.91619855167617	-2.96587285180869	1
-0.913711361893574	-2.47677837313037	-0.0688978086687518	-1.741190897634	-1.36323408209953	-5.6119806221285	1
-0.736931481589305	0.639507308272052	0.835323715187175	-1.03708506432793	-0.859982897033947	-3.57222117067093	1
0.75788562611094	-1.13485562098291	-2.47079699828446	0.351481015761057	-1.50843944584473	-3.2201076828253	1
0.969014509667878	0.00558031612209697	-0.372997927387138	-1.15249466005432	-3.00271551755589	-0.98325860609619	1
0.405366984040064	-0.93118520401794	0.130280712805108	-0.659775115025963	-1.14748333020712	-1.51296964159774	1
-2.10914500604281	-1.06573777298066	-1.03543318768568	-1.55191577132443	-1.55244864783248	-5.61537787230889	1
0.790371335243866	-3.15643386073855	-0.481641069976827	-1.45107712497768	-1.45788233482037	-3.46118068072497	1
-1.08423975332414	-0.102184279270455	-0.843613076216504	-0.240934491957156	-1.87703997864201	-6.48698460223885	1
0.902560039824222	-0.344900997970333	-1.87080083784666	-1.78850476833236	-0.902657723510646	-3.77268776744857	1
-0.193043995399071	-1.09375610744207	-1.35713720910608	-2.10888197289244	-2.16334225424524	-3.74240320788722	1
0.597064294536842	-1.49661064794671	0.0292788592859959	-0.895762238756812	-1.3885351853008	-7.00790118854559	1
0.761553920628298	0.787903959855563	0.143851717396089	-1.41310592715905	-0.425476454000812	-2.99625958074814	1
-0.294791069588688	0.320129611881122	-0.440366181403314	-1.40692756751741	-2.00192398810148	-3.66218507451478	1
-0.706625402507989	0.815126238241342	-0.128502433018657	-1.79270912187223	0.283454747620464	-3.08984346000743	1
-1.33125385517367	-0.945972418384983	0.434857947016594	-0.269190438889907	-0.931622388186368	-3.31851285712537	1
0.739120820903302	-1.52288077681218	0.450402350439091	1.13885622666565	-0.20209998372694	-3.12259032079193	1
-0.415769769891544	1.53563768167451	0.72967087424765	-0.714510102215615	-0.0372642198015305	0.106410023530865	2
1.33737997380649	1.47762561134043	0.487323059385143	-0.196060391230238	-0.442310894999935	-0.623014216397386	2
-0.0437596273809123	-1.18189170327293	-0.265620488614356	0.964261514760356	1.84198422389186	1.57899108232251	2
-1.34612205116904	-1.48198655481554	0.915049010030496	-0.16666002449862	1.00626966621547	-0.612999257025591	2
-0.102634434375954	-1.82101672385454	-0.0936424528277112	0.725327442892882	0.782259756959055	-1.53779317368404	2
-0.00683562887472337	-1.19266154423731	0.301934275427547	1.20667624956052	-0.723798408095951	-0.921811453027433	2
0.933415947024899	0.4305239253572	1.41285254133143	1.1927486813162	0.268535625374574	0.368547352496586	2
-0.61914780951225	0.604184365916849	0.384537432959258	0.0335162494300846	0.00683840475270787	0.892188235540739	2
-2.12671219567936	-0.401251795437664	-0.811274489430444	-0.0966304279253377	-1.06886420976303	0.148245842487184	2
1.73376177220188	-0.0357435948112125	0.728814778383725	0.513103697280883	0.952410725481117	-0.788259502917164	2
0.634779205198272	-0.24490992590341	-1.08934947676721	0.370371846693016	-0.949926440554552	-0.0409590478149194	2
0.712531571064203	1.41814797616555	0.535490368116269	1.59637715333145	2.11355579771406	-0.186270753884117	2
0.105103916578642	-1.29731630842926	0.190065912975456	-0.0490439061411709	-0.12652086333036	0.569345571303707	2
-1.88394435321683	-0.802402152686844	0.716656565469068	0.937254122531643	1.07998502240081	-0.00563309247821617	2
0.309518568183651	-0.895843404279993	0.452004902889283	-0.368141046537834	1.49653465029365	1.09093558563771	2
0.179404359447744	0.241475745712956	1.36603313768796	-0.741128200630043	0.327675841941338	-1.50458490357014	2
0.895095880849457	-0.320472908149938	0.319350331345866	-0.208499363372657	-0.584990254969085	-0.626341098625478	2
-0.643024961144439	-2.18290668658587	-1.28898950852835	1.67744483755674	0.243039145068201	1.06155709398731	2
1.48125936639039	-0.0688579576759102	-1.14397506837053	0.873342401170263	-0.204322927782289	0.249860833874165	2
-0.132175268511157	-0.0207514655672174	0.983907318564409	0.0555585955945045	-1.16057119132407	0.724702271398001	2
-0.252887967376283	-0.483605966781808	1.29162517214071	-0.184517236755253	-0.261354396743394	0.624549765299192	2
-1.2803579327008	1.36648344151391	-1.19165031899303	-2.52498653077208	-1.61727439195605	-0.0525431969449483	2
0.997733021109621	-2.76180388053446	-0.267375677492222	-0.408590047149281	1.32109498639306	-1.47759506620306	2
-1.04189396757555	0.229547211463941	0.766370628860081	0.295880913266883	0.0640808248236142	0.053771211871383	2
-0.553376176604624	-0.538326134091957	0.159918151414234	-0.62993123126337	-0.479707010519369	0.0993545524053461	2
0.108418321837727	-0.544977627102014	-0.297564974680089	-0.0875332766713602	-0.805557179289239	1.62116209486545	2
-0.113061154379923	-1.66384558703273	-0.773695327025216	1.59496965419184	1.08221398673248	1.39484097801041	2
0.809086564482221	1.95838232245144	-1.02419348391944	-1.08296893606588	-0.843513230599413	0.00680953954285487	2
-0.657342255552395	-1.66640629905679	-1.26474339463117	1.49037445696438	0.137572997106094	0.839405299700552	2
0.425086112796594	-0.677515730835704	-1.58203454987118	0.946168110706139	-0.766279490921282	1.36017002262579	2
-0.574277482967528	-0.500241761555947	1.27523492245557	1.37932361139156	0.248155631264178	1.23164369954546	2
-0.625632121282579	0.0100630083161023	0.320311804213166	-0.147155125938102	-1.53675453746669	-0.900356206587754	2
-0.0840056697926117	1.54583067608113	-0.284457480146774	-1.08038543664303	1.83226248649661	-0.487147557727533	2
-1.01765577571119	0.578738961562001	-0.158571750993263	-1.1602391558552	-1.32516274885275	-0.266826748053625	2
0.431341403415555	0.17623760254815	1.05667355008313	3.49605148375274	0.421105838368426	0.320982516748983	2
0.947896423087329	-0.0236337914490472	1.1875191755328	-0.244710462311509	-0.333943629809695	-0.952621066645398	2
0.313355104074453	1.44120292088327	-1.11001531139636	-0.877391418412079	0.342148418829591	0.995316135508811	2
-1.45200310691903	0.332406519096464	-0.61018532209177	-0.251715036638666	-1.99886212427187	1.44269337558205	2
-0.889256084751035	0.0735466905307127	0.536248516030728	-2.07881484978453	-0.729138805220563	-1.10094974329082	2
1.49128126546744	1.11602332391221	0.994352222199183	0.560424092411675	1.0525921418937	1.57454204916952	2
-0.184752220272805	0.510052120874238	-1.26087526819225	-1.93143607782369	-0.102299319228596	-0.913131249601778	2
-1.08319071770881	-0.54617379366285	-0.798938315046976	0.51590897342218	-1.58453500803487	-0.313687095827047	2
0.275023770765202	-1.18984997786567	0.0135900111404384	-0.66366558411032	-2.25839464359314	1.24362315761486	2
-0.553017400498643	0.517878593366231	0.688406369765821	0.577542434336548	2.01381271068364	0.834519864661305	2
-0.572724353025196	1.5999199765527	0.495183840436544	1.43132161159086	-1.08775660672313	1.01400195306338	2
-0.613607319073629	1.48414162928718	-0.307721023108448	0.433366625107224	0.0628690193282024	-1.7344370788582	2
0.622237512684258	2.49174629983314	-0.204087786892902	-1.99340201340226	-0.328476702922098	0.961044605896801	2
1.18040870968483	-0.163530692075464	1.3680080941025	0.431049176636547	1.41095438698905	-0.641062539611497	2
-0.784802579262426	-1.78761144144183	-0.693704069293976	0.443720249548426	1.75254699430835	-0.517335173059508	2
0.718072953658861	0.604891012201489	0.457806929312023	-1.08338968099598	1.35156162662845	0.2451143956569	2
0.2796835649702	-0.519785874724709	0.660307009776525	-0.94891636541129	1.74516269712722	0.85589795547598	2
0.884048317800324	-0.209912697066329	0.587825514825242	1.00886756150928	1.65026997417123	1.53276243998548	2
-1.8377629570175	-0.326466474825487	-0.376069943607304	0.0260592567952535	-0.348180983741093	1.71851899597438	2
-0.37973027617512	-0.146065606640676	-0.662477056041949	0.465384315080787	-0.380923250578591	1.22045927054508	2
0.0709651578428767	0.993991557084698	-0.202916893425833	-0.187283746034828	-1.56906855438876	0.079126001377722	2
0.669949664277815	0.299319495341793	2.65108347309253	-0.105989481369836	0.952172842585103	0.826741662472544	2
-0.147069863077863	1.44082119720121	-0.0642101403500658	0.952465910792758	-1.69605110012019	-1.8044719648969	2
-0.623608671852022	0.647775778713222	0.538570205953785	0.453719615785057	-0.406570732295971	-0.437481715745052	2
-2.20046523012239	-0.0998716252391664	-0.7705227553036	-2.77564679012584	2.8924635094363	-1.42198718145039	2
0.695122889017316	0.392990356420887	1.5572272820578	0.658687123609496	-1.298534270996	-0.767650460470563	2
-1.34482493759707	-0.560965449829453	-0.134750404738541	0.210844627371192	-0.774391453197623	0.998921065668963	2
1.94137824684639	0.0360329317361717	0.767273037204792	-0.227055528969184	-0.865230525517115	-0.163247294594246	2
1.31701761105305	1.30829265945493	-0.921121748932326	-1.66708241118233	0.454917767225745	-0.684443677527044	2
-0.0466238945283236	-0.37806083909818	0.40211327233887	0.065815850647021	-0.589177113516903	-0.594940816096683	2
0.413298228748225	-0.729209846225147	-1.79525349508931	0.266778813334521	2.1660668967454	-0.63108520735028	2
0.90254801049386	1.46853274239474	-0.369013058686247	0.199245371264178	-1.11962632492937	-0.105853432006904	2
-0.348970226609547	0.480773933963682	0.774052286534229	1.46371680644661	0.727216792364883	-0.200251106651219	2
-0.753691137180968	-0.247065305544705	-3.64449800777231	0.46524071640282	1.22925110196564	-0.575574349971618	2
-0.685118552172918	-0.362318030284978	0.666853839674927	0.313981926035184	-0.0998075050377371	0.657083211460549	2
-2.14939825984479	-0.803751252915339	0.902917469940481	0.462426249688543	0.623997315428585	-0.733969295949003	2
-0.733539172915639	1.68424352050385	-1.13143211648631	-0.759306473464608	-1.29339910893107	0.906463158974907	2
0.591746048939708	-0.0990103108417917	-0.0867479077611468	0.306329403155092	0.0134246620690082	-0.214836556314035	2
0.70223859771848	-0.575878732905994	-0.521177705797838	0.988589455605331	-0.397301737293934	-0.886545876476159	2
-0.2791712482529	1.02016828311695	0.323898627149428	1.62629623738212	-1.36368140986127	-0.549577325978168	2
-0.503733564720877	-0.257615965945309	-0.352757839661034	-2.29775725817869	0.869943277094959	-0.428501357549643	2
1.22062376675531	1.724634510338	-2.8406169970761	-0.56061233154832	0.164912400375648	-0.271869948016417	2
0.466818764524987	-0.274564850853217	-0.767001484413162	0.210269639026472	0.73908339644868	-0.148727723752656	2
3.18273817520626	-1.92256518108584	-0.399172062222994	-0.822331984196063	0.602690342206071	-0.169411816177786	2
0.592021683382427	-0.220529501021347	0.612843766628625	1.02894614843995	1.54954553819527	-1.21231124081527	2
1.16566259449852	-0.18118425701618	-0.0372763072771125	-0.765862119092244	-0.857033811896786	-0.443796361224143	2
0.674814106590657	-0.259827394104399	0.655591967811036	-0.507373401019591	-1.03031819955816	0.870122640977936	2
-1.44397817364958	0.71176950661938	-0.591912165859247	-0.525465748079091	0.644364473214843	1.19764698263321	2
-0.19888928215205	-0.259968816006095	0.820182938858876	0.540372213007219	-1.73926729827952	1.44185053086019	2
-0.237373581973687	-0.38475211952085	0.66739094282673	1.17665840506483	1.47884222798872	0.266680257052444	2
0.259938566676468	-0.247396035149283	0.33223791008913	-1.44612140907627	0.294363917885525	0.58468318127637	2
-1.4493507941688	0.590566426543684	-0.504731787016099	0.051103053709065	0.238406797984345	0.255329959056704	2
-1.41337906289213	1.37102230400146	-1.79364669480579	-0.981385307271209	1.31697843306997	-0.311085789049551	2
0.836270480472975	-0.227590698537249	-0.823422717639639	-0.885688309803027	1.47470121777756	-1.32224362463913	2
-0.399558279331479	-0.158721445461585	-1.04796755481895	0.400043649837434	1.18516380619377	0.899552397024874	2
1.49955354804257	1.36614186012719	0.24246746273496	-0.635859079526129	0.150654171695711	0.919176092236921	2
-1.24903747009636	-0.700038325650186	0.766669366040257	1.59502341503148	0.532301852177565	-0.706021980505935	2
-0.321223756878124	0.333773103863782	-3.00782741404794	0.131024026934101	0.301042129226751	0.921437387765961	2
0.507883155242305	0.231544290612829	1.62338878730715	1.41333072392021	0.177551822204579	-1.0381069562591	2
-0.63058554501319	-1.43952739265812	0.141488757892313	0.718275546734031	-2.28318823440286	-1.27248522237983	2
-1.34771471980048	-0.53120877903056	0.279496413772943	-0.544474492171141	-0.426310302955164	-0.0949530433474874	2
-0.932628944110623	-0.0232648181777618	-1.33459124111792	0.265323567611074	0.576858171048765	0.343443339404744	2
-0.0113904970027836	-1.35713486618918	1.45439290660626	0.000486796801259506	0.587568601575178	0.362831654107341	2
0.595018034460303	-0.850271284045425	-0.190556527833472	-0.804785716110083	0.707863047369272	0.706124897690071	2
0.764930013097416	0.69385163024653	0.75140152634825	0.802724923413314	-0.116512061197577	0.903666898766709	2
2.07438859744076	-1.91322166846567	0.957381340979457	0.324470769061336	0.784578174946546	0.357979212935536	2
-0.3556891436512	-1.19261618392999	-0.0412980076806546	0.185784225728241	2.26261842345918	5.09640920419172	3
-0.0902309079749831	0.322994674547478	0.472548324849257	-0.218670603978381	0.128938006751196	3.82154952563366	3
1.62792467249846	-1.47921375736271	-0.91986489213516	0.956770723262037	3.4267618678288	1.25593534277391	3
0.469042020562559	0.460816583242974	-1.64133495419867	2.26328385009822	1.68283183785041	3.57338093359468	3
1.29227186267935	0.957266439083369	0.440976295151462	1.23635453770841	0.83152046196092	3.16479076819249	3
0.365977062969665	0.106403308204352	-0.96587143673154	-0.895474650048852	1.21313789891791	4.48908790041203	3
-0.222276793230221	1.11903884818264	0.819581492162456	1.13370926859396	1.67847552172411	5.06902544672486	3
1.39532405152777	0.91936841573958	-0.758140638792148	2.2841225126206	2.03964770134624	4.55123797830763	3
-0.111920836231856	-0.535120583712291	2.55051132788928	-0.841804436042229	3.52747375187656	4.081411238475	3
0.438935767800634	-0.514652750667059	0.605936923944346	1.70714608967831	1.55384796098157	5.20196701625324	3
0.879456073639202	0.436511645255626	-0.388554838860081	0.262592946242273	2.21595975318368	5.62017146144935	3
0.288734036778964	-0.587367683430129	0.128340084091244	1.93426921654589	0.0608896565231234	4.79053337728683	3
-0.566616372692366	-0.807733087547788	1.87200428797102	1.196098182433	2.68248527471409	3.90240998994145	3
0.440993818534229	0.514601109527263	-0.376559154704155	1.75458773365307	1.27677205646598	4.33874034178845	3
-0.366345608809037	0.118498816695907	1.99539860880621	1.77100759825795	-0.398911795902715	3.62913612395692	3
0.595568827849033	-0.524466521426375	0.431621933651535	1.98874619579279	0.540841579071878	3.78603253998447	3
-0.326896613504022	0.658728792272801	-0.755087324411368	0.821900505350554	2.41539710678148	2.83306570056897	3
-0.590551322825648	-0.204807482725129	0.952608354698511	-0.279510706128413	1.3790379902317	4.40793081370535	3
-0.174193074548956	0.598878419428932	-0.091336326914595	-0.519038788676998	2.28733447956742	5.31648002270361	3
-1.57272065807692	1.41060669212257	0.330185715595184	1.88177226638198	0.137382281667974	4.63192799096576	3
0.641728918295165	0.281508326717361	0.138452266433789	0.994790223324102	1.34844187850716	3.22447718479221	3
0.885951180807638	-0.262301631269528	0.724923684755602	0.839289889597717	2.20763471672971	3.98616583586835	3
-1.07429241890858	0.319814379323893	-0.215093968908488	2.34363664556241	0.927976472979946	3.6255786402251	3
1.26714002503644	0.272837095051735	0.589607727936006	0.581175351856398	1.12071700846646	4.21772779921457	3
0.726226431321088	-1.7832695508455	0.355679368242179	0.859581913865879	2.80222414253542	4.24019282282322	3
1.16165448050387	1.26166900009678	1.32957821276383	1.61018956974128	2.22683144023061	4.63614363702781	3
-2.10592452188759	-1.26202127019603	0.886676815017186	2.93442536727876	1.31171601816907	3.97430619609172	3
-1.30733967001908	0.56421415616698	-0.891346937879748	1.27208442922745	1.79820412162877	5.83985034256672	3
-2.16017292648422	-0.0288685982900644	1.87852348364538	0.932145885342876	1.54248133191109	4.36935102134244	3
0.0301605773371152	0.159478263635493	1.16760021443117	-0.347566160599771	1.25313741538615	6.50018148526831	3
-0.261092619931992	0.982583845323756	0.862277143812987	1.61178202838023	1.64456615751522	4.081079739828	3
-0.99136183087594	0.566987359241917	0.212501731586933	2.13274089576239	-0.405002574730696	3.75202059918147	3
-0.527721242882885	1.86186007196413	1.8490434399197	1.69541661889038	1.97335002051727	3.63618747951173	3
1.30800399352994	-0.287486398940758	1.46309781705695	1.21685662536514	1.2595165797977	5.78146519918357	3
-0.029609748745914	1.30383768003407	0.735571534827712	2.24528125275934	1.42421840017027	4.05310188437636	3
-0.465631897511525	0.678007163652432	-0.846629224639273	0.0288083580631897	-0.0010960964862845	4.3493503366099	3
0.781040214101155	-0.449167840977773	-0.469042530383866	1.49297409250084	1.70610065147172	3.01694422613037	3
-0.131873608226599	1.986601804407	1.20858948418839	2.1519936865001	1.00545436266211	4.03680323638359	3
0.520072339492241	-0.501904519204509	-0.72114989062333	0.940790737841192	3.37168140042788	2.30965812552838	3
-0.692262171973993	-2.17405522140534	-0.722930128778481	1.13426402976111	0.997311175865125	2.46088934747522	3
1.74324717588048	-0.591011588565581	0.951155985619953	0.488933741437512	0.115890612163638	4.92138835469697	3
0.72041827845266	-0.380331154083953	0.141039149159054	1.7721416058244	0.925778034644166	2.6788237374715	3
0.768815985960158	0.285021600105055	2.32107947973145	-0.11347228624192	1.31539862916386	5.21407504533557	3
0.792489870660311	-1.10612533077413	0.438272880671723	0.166973429322727	0.440434382986343	3.55359920054438	3
-0.106682831066372	-1.84767599254094	1.22103957249855	2.16030105960691	2.18467026258723	5.49471457742298	3
0.338741606189063	-0.285701555850215	1.31869695609934	1.36470780379386	2.60054144541707	4.51733196526915	3
0.590338268315796	0.852226724814539	-0.453978408801225	1.76333183280316	3.57789432359276	5.38494876336512	3
-0.61055568167846	-0.146364064990562	0.198961568675828	-1.24685541768156	1.88169385087967	6.34567832355706	3
-0.644582602208624	-0.520575591430005	1.02983629505543	3.16403119233716	3.04430028282338	1.85479406719616	3
1.18559136497999	0.245893898732881	-0.740655846635964	2.15057105832298	0.773473862134125	4.25937177408964	3
0.135986059444348	-0.288372890206789	-0.602765373891397	1.08040556597588	2.75492113888495	4.91525630568226	3
-0.184168440562849	-0.828260042142166	2.17386511515747	3.7306438182357	0.487866418584201	3.82340531140589	3
-0.301030519886267	0.761477725022959	0.334753873702209	0.306472230384045	2.61160397046612	2.6074547512544	3
0.527439461189273	-1.3565125689222	1.94290730539177	0.311885510827128	2.19884733399368	4.40016050751099	3
-0.308113063878313	-0.85353691598881	-0.281895605915707	1.13202598084283	2.0606500744091	2.89250646086424	3
1.08943404359322	-0.0618063674103935	-2.56340642659964	0.812967785641794	2.6751656207884	6.45880074870742	3
1.17418124587849	0.722803975891651	1.54154086190546	1.80476751522083	2.45981929450088	6.33386270560445	3
-0.115344384178046	-0.0920473071267576	0.0312195367534683	-0.0369264772233051	1.35476660293993	4.11414202707656	3
-1.68246330474974	0.235775753900698	0.58401383371835	0.00110166509794851	2.1282560836533	3.06167169550072	3
-0.264473651540932	-0.172546740507685	2.3770500512819	3.15368904385681	1.91962171323999	2.94866112753565	3
